account_id,district_id,frequency,Date,Account_type,,
541,61,Monthly Issuance,1997-06-05,NRI account,,
542,1,Monthly Issuance,1997-06-04,Salary account,,
543,64,Monthly Issuance,1997-06-04,NRI account,,
544,32,Monthly Issuance,1997-06-03,Salary account,,
545,54,Monthly Issuance,1997-06-03,NRI account,,
546,8,Monthly Issuance,1997-06-02,Savings account,,
547,24,Monthly Issuance,1997-06-01,Savings account,,
548,16,Monthly Issuance,1997-06-01,Savings account,,
549,5,Monthly Issuance,1997-05-30,NRI account,,
550,24,Monthly Issuance,1997-05-30,Savings account,,
551,77,Monthly Issuance,1997-05-30,Salary account,,
552,14,Monthly Issuance,1997-05-28,NRI account,,
553,26,Monthly Issuance,1997-05-28,NRI account,,
554,26,Monthly Issuance,1997-05-28,Savings account,,
555,24,Monthly Issuance,1997-05-28,Salary account,,
556,12,Monthly Issuance,1997-05-27,NRI account,,
557,1,Monthly Issuance,1997-05-27,Savings account,,
558,10,Monthly Issuance,1997-05-26,Salary account,,
559,46,Monthly Issuance,1997-05-26,Savings account,,
560,36,Monthly Issuance,1997-05-26,Savings account,,
561,11,Monthly Issuance,1997-05-25,NRI account,,
562,50,Monthly Issuance,1997-05-25,Salary account,,
563,53,Monthly Issuance,1997-05-24,Savings account,,
564,5,Monthly Issuance,1997-05-24,NRI account,,
565,39,Monthly Issuance,1997-05-24,NRI account,,
566,8,Monthly Issuance,1997-05-24,Savings account,,
567,15,Monthly Issuance,1997-05-24,Salary account,,
568,18,Monthly Issuance,1997-05-23,Savings account,,
569,76,Monthly Issuance,1997-05-23,Salary account,,
570,3,Monthly Issuance,1997-05-23,Savings account,,
571,72,Monthly Issuance,1997-05-22,Savings account,,
572,32,Monthly Issuance,1997-05-22,Salary account,,
573,1,Weekly Issuance,1997-05-21,NRI account,,
574,70,Monthly Issuance,1997-05-21,NRI account,,
575,38,Monthly Issuance,1997-05-20,Savings account,,
576,55,Monthly Issuance,1997-05-20,Savings account,,
577,29,Monthly Issuance,1997-05-20,NRI account,,
578,28,Weekly Issuance,1997-05-20,NRI account,,
579,1,Monthly Issuance,1997-05-18,NRI account,,
580,75,Monthly Issuance,1997-05-18,Salary account,,
581,26,Monthly Issuance,1997-05-17,Savings account,,
582,12,Monthly Issuance,1997-05-16,Salary account,,
584,31,Monthly Issuance,1997-05-16,NRI account,,
585,4,Monthly Issuance,1997-05-15,NRI account,,
586,54,Monthly Issuance,1997-05-15,Savings account,,
587,19,Monthly Issuance,1997-05-15,NRI account,,
588,66,Monthly Issuance,1997-05-15,Savings account,,
589,1,Monthly Issuance,1997-05-14,Salary account,,
590,50,Monthly Issuance,1997-05-14,Savings account,,
591,1,Monthly Issuance,1997-05-13,Savings account,,
592,23,Monthly Issuance,1997-05-13,Savings account,,
593,48,Monthly Issuance,1997-05-13,Savings account,,
594,54,Monthly Issuance,1997-05-12,Salary account,,
595,20,Monthly Issuance,1997-05-12,NRI account,,
596,31,Monthly Issuance,1997-05-12,NRI account,,
597,41,Monthly Issuance,1997-05-11,NRI account,,
598,1,Monthly Issuance,1997-05-11,NRI account,,
599,54,Monthly Issuance,1997-05-11,NRI account,,
600,46,Monthly Issuance,1997-05-11,Savings account,,
601,29,Monthly Issuance,1997-05-11,Savings account,,
602,43,Monthly Issuance,1997-05-11,Savings account,,
603,62,Monthly Issuance,1997-05-11,Savings account,,
604,12,Monthly Issuance,1997-05-10,NRI account,,
605,65,Monthly Issuance,1997-05-10,Savings account,,
606,75,Monthly Issuance,1997-05-09,NRI account,,
607,16,Monthly Issuance,1997-05-09,Savings account,,
608,32,Monthly Issuance,1997-05-09,NRI account,,
609,63,Monthly Issuance,1997-05-08,Salary account,,
610,74,Monthly Issuance,1997-05-08,Salary account,,
611,46,Monthly Issuance,1997-05-08,Salary account,,
612,1,Monthly Issuance,1997-05-08,Savings account,,
613,74,Issuance After a Transaction ,1997-05-08,Salary account,,
614,25,Monthly Issuance,1997-05-08,Salary account,,
615,72,Monthly Issuance,1997-05-08,NRI account,,
616,43,Monthly Issuance,1997-05-08,Savings account,,
617,74,Monthly Issuance,1997-05-07,NRI account,,
618,1,Monthly Issuance,1997-05-07,Savings account,,
619,1,Weekly Issuance,1997-05-04,NRI account,,
620,26,Monthly Issuance,1997-05-04,NRI account,,
621,52,Monthly Issuance,1997-05-04,NRI account,,
622,24,Monthly Issuance,1997-05-04,Savings account,,
623,1,Monthly Issuance,1997-05-04,Salary account,,
624,70,Monthly Issuance,1997-05-04,Salary account,,
625,70,Monthly Issuance,1997-05-04,NRI account,,
626,72,Monthly Issuance,1997-05-03,Savings account,,
627,63,Monthly Issuance,1997-05-03,Salary account,,
628,72,Monthly Issuance,1997-05-02,NRI account,,
629,31,Monthly Issuance,1997-05-02,Salary account,,
630,71,Monthly Issuance,1997-05-02,Salary account,,
631,68,Monthly Issuance,1997-05-02,NRI account,,
632,29,Monthly Issuance,1997-05-01,Savings account,,
633,57,Monthly Issuance,1997-04-29,Salary account,,
635,21,Monthly Issuance,1997-04-29,Savings account,,
636,75,Monthly Issuance,1997-04-29,Salary account,,
637,49,Monthly Issuance,1997-04-29,NRI account,,
638,65,Monthly Issuance,1997-04-29,Salary account,,
639,1,Monthly Issuance,1997-04-28,NRI account,,
640,32,Monthly Issuance,1997-04-28,Savings account,,
641,40,Monthly Issuance,1997-04-28,NRI account,,
643,64,Monthly Issuance,1997-04-28,Savings account,,
644,4,Monthly Issuance,1997-04-27,NRI account,,
645,70,Monthly Issuance,1997-04-27,Savings account,,
646,51,Monthly Issuance,1997-04-27,Savings account,,
647,1,Monthly Issuance,1997-04-26,Savings account,,
648,13,Monthly Issuance,1997-04-26,Salary account,,
649,69,Weekly Issuance,1997-04-26,NRI account,,
650,3,Monthly Issuance,1997-04-26,Savings account,,
651,72,Monthly Issuance,1997-04-26,Salary account,,
652,21,Monthly Issuance,1997-04-25,Savings account,,
653,27,Monthly Issuance,1997-04-24,NRI account,,
654,63,Monthly Issuance,1997-04-24,NRI account,,
655,53,Monthly Issuance,1997-04-24,Salary account,,
656,3,Monthly Issuance,1997-04-24,Salary account,,
657,47,Monthly Issuance,1997-04-23,Salary account,,
658,4,Monthly Issuance,1997-04-21,Savings account,,
659,63,Monthly Issuance,1997-04-20,Salary account,,
660,68,Monthly Issuance,1997-04-20,NRI account,,
662,21,Monthly Issuance,1997-04-20,Savings account,,
664,1,Monthly Issuance,1997-04-19,NRI account,,
665,8,Monthly Issuance,1997-04-19,Salary account,,
666,27,Monthly Issuance,1997-04-18,NRI account,,
669,35,Monthly Issuance,1997-04-18,Savings account,,
671,60,Monthly Issuance,1997-04-18,Salary account,,
672,53,Monthly Issuance,1997-04-18,Salary account,,
673,31,Monthly Issuance,1997-04-17,Savings account,,
674,49,Monthly Issuance,1997-04-16,Savings account,,
675,58,Monthly Issuance,1997-04-16,Savings account,,
676,39,Monthly Issuance,1997-04-16,NRI account,,
677,70,Monthly Issuance,1997-04-16,NRI account,,
678,17,Monthly Issuance,1997-04-16,NRI account,,
679,22,Monthly Issuance,1997-04-16,Savings account,,
680,17,Monthly Issuance,1997-04-15,Savings account,,
682,54,Monthly Issuance,1997-04-15,Savings account,,
683,74,Monthly Issuance,1997-04-15,NRI account,,
684,49,Monthly Issuance,1997-04-14,Savings account,,
685,37,Weekly Issuance,1997-04-14,NRI account,,
686,41,Monthly Issuance,1997-04-14,NRI account,,
687,27,Monthly Issuance,1997-04-14,NRI account,,
688,74,Monthly Issuance,1997-04-14,Salary account,,
689,1,Monthly Issuance,1997-04-13,Salary account,,
690,10,Monthly Issuance,1997-04-13,Salary account,,
691,24,Monthly Issuance,1997-04-13,Salary account,,
692,69,Monthly Issuance,1997-04-12,Savings account,,
693,2,Monthly Issuance,1997-04-12,NRI account,,
694,67,Monthly Issuance,1997-04-12,NRI account,,
695,5,Monthly Issuance,1997-04-12,NRI account,,
696,54,Monthly Issuance,1997-04-11,NRI account,,
697,28,Monthly Issuance,1997-04-11,Savings account,,
698,71,Monthly Issuance,1997-04-11,NRI account,,
699,1,Monthly Issuance,1997-04-10,Salary account,,
700,20,Monthly Issuance,1997-04-09,Salary account,,
701,69,Monthly Issuance,1997-04-09,Salary account,,
702,12,Monthly Issuance,1997-04-08,Savings account,,
703,54,Monthly Issuance,1997-04-08,Savings account,,
704,55,Monthly Issuance,1997-04-08,Salary account,,
705,35,Monthly Issuance,1997-04-08,Salary account,,
706,49,Monthly Issuance,1997-04-08,NRI account,,
708,26,Monthly Issuance,1997-04-08,Savings account,,
709,19,Monthly Issuance,1997-04-07,NRI account,,
710,25,Monthly Issuance,1997-04-07,Savings account,,
711,70,Monthly Issuance,1997-04-06,Savings account,,
712,72,Monthly Issuance,1997-04-06,Salary account,,
713,58,Monthly Issuance,1997-04-04,NRI account,,
714,23,Monthly Issuance,1997-04-04,Salary account,,
715,32,Monthly Issuance,1997-04-03,Savings account,,
716,47,Monthly Issuance,1997-04-03,Savings account,,
717,75,Monthly Issuance,1997-04-02,Savings account,,
718,1,Monthly Issuance,1997-04-02,Salary account,,
719,30,Monthly Issuance,1997-04-02,Salary account,,
720,54,Monthly Issuance,1997-04-02,Savings account,,
721,76,Monthly Issuance,1997-04-02,NRI account,,
722,38,Issuance After a Transaction ,1997-04-01,Savings account,,
725,70,Monthly Issuance,1997-04-01,Salary account,,
726,76,Monthly Issuance,1997-03-30,Savings account,,
727,35,Monthly Issuance,1997-03-30,NRI account,,
728,60,Monthly Issuance,1997-03-29,Savings account,,
729,14,Monthly Issuance,1997-03-29,NRI account,,
730,4,Monthly Issuance,1997-03-29,Salary account,,
731,5,Monthly Issuance,1997-03-28,NRI account,,
732,38,Monthly Issuance,1997-03-27,Savings account,,
733,49,Weekly Issuance,1997-03-27,Salary account,,
734,5,Monthly Issuance,1997-03-26,Salary account,,
735,70,Monthly Issuance,1997-03-26,NRI account,,
736,75,Monthly Issuance,1997-03-26,Salary account,,
737,34,Monthly Issuance,1997-03-26,NRI account,,
738,34,Monthly Issuance,1997-03-25,Salary account,,
739,66,Monthly Issuance,1997-03-25,Savings account,,
740,28,Monthly Issuance,1997-03-25,Savings account,,
741,54,Monthly Issuance,1997-03-25,Savings account,,
742,77,Monthly Issuance,1997-03-25,NRI account,,
743,10,Monthly Issuance,1997-03-23,NRI account,,
744,42,Monthly Issuance,1997-03-23,Savings account,,
745,43,Monthly Issuance,1997-03-23,Salary account,,
746,75,Monthly Issuance,1997-03-23,NRI account,,
747,39,Monthly Issuance,1997-03-23,NRI account,,
748,10,Monthly Issuance,1997-03-21,Salary account,,
749,38,Monthly Issuance,1997-03-21,Savings account,,
750,73,Monthly Issuance,1997-03-20,Salary account,,
751,3,Monthly Issuance,1997-03-20,Salary account,,
752,23,Monthly Issuance,1997-03-19,NRI account,,
753,31,Monthly Issuance,1997-03-19,Savings account,,
754,1,Monthly Issuance,1997-03-18,Savings account,,
755,38,Monthly Issuance,1997-03-18,NRI account,,
756,65,Monthly Issuance,1997-03-18,Salary account,,
757,50,Monthly Issuance,1997-03-17,NRI account,,
758,51,Monthly Issuance,1997-03-17,Salary account,,
759,23,Monthly Issuance,1997-03-17,Salary account,,
760,1,Monthly Issuance,1997-03-17,Savings account,,
761,43,Monthly Issuance,1997-03-16,NRI account,,
762,76,Monthly Issuance,1997-03-16,NRI account,,
763,1,Monthly Issuance,1997-03-14,Salary account,,
764,1,Monthly Issuance,1997-03-14,Salary account,,
765,12,Monthly Issuance,1997-03-14,Savings account,,
766,3,Monthly Issuance,1997-03-13,NRI account,,
767,25,Monthly Issuance,1997-03-13,NRI account,,
768,26,Monthly Issuance,1997-03-13,NRI account,,
770,7,Monthly Issuance,1997-03-13,Salary account,,
771,22,Monthly Issuance,1997-03-12,NRI account,,
772,45,Monthly Issuance,1997-03-11,Savings account,,
773,15,Monthly Issuance,1997-03-11,Savings account,,
774,1,Monthly Issuance,1997-03-10,Savings account,,
775,1,Monthly Issuance,1997-03-09,Savings account,,
776,66,Monthly Issuance,1997-03-08,Salary account,,
777,30,Monthly Issuance,1997-03-08,Savings account,,
778,68,Monthly Issuance,1997-03-08,NRI account,,
779,16,Monthly Issuance,1997-03-08,Savings account,,
780,3,Monthly Issuance,1997-03-07,NRI account,,
781,33,Monthly Issuance,1997-03-07,NRI account,,
782,42,Monthly Issuance,1997-03-05,Salary account,,
783,1,Monthly Issuance,1997-03-04,NRI account,,
784,59,Monthly Issuance,1997-03-04,Savings account,,
785,21,Weekly Issuance,1997-03-03,Savings account,,
786,53,Monthly Issuance,1997-03-03,Salary account,,
787,10,Monthly Issuance,1997-03-02,Salary account,,
788,12,Monthly Issuance,1997-03-02,Savings account,,
789,39,Monthly Issuance,1997-03-02,Salary account,,
790,54,Monthly Issuance,1997-03-02,NRI account,,
791,49,Monthly Issuance,1997-03-02,Salary account,,
792,3,Monthly Issuance,1997-02-27,Savings account,,
793,47,Monthly Issuance,1997-02-27,Salary account,,
794,63,Monthly Issuance,1997-02-27,Salary account,,
795,25,Monthly Issuance,1997-02-27,Salary account,,
796,1,Monthly Issuance,1997-02-27,NRI account,,
797,57,Monthly Issuance,1997-02-27,NRI account,,
798,1,Monthly Issuance,1997-02-26,Savings account,,
799,56,Monthly Issuance,1997-02-26,Savings account,,
800,11,Monthly Issuance,1997-02-26,Savings account,,
801,16,Monthly Issuance,1997-02-26,NRI account,,
802,15,Monthly Issuance,1997-02-26,Salary account,,
803,19,Monthly Issuance,1997-02-25,Savings account,,
804,64,Monthly Issuance,1997-02-25,Savings account,,
805,10,Monthly Issuance,1997-02-25,NRI account,,
806,13,Monthly Issuance,1997-02-25,Salary account,,
807,76,Weekly Issuance,1997-02-24,Savings account,,
808,69,Monthly Issuance,1997-02-24,Savings account,,
809,36,Monthly Issuance,1997-02-23,NRI account,,
810,46,Monthly Issuance,1997-02-23,Savings account,,
811,14,Weekly Issuance,1997-02-23,NRI account,,
812,1,Monthly Issuance,1997-02-22,Salary account,,
813,16,Monthly Issuance,1997-02-21,NRI account,,
814,76,Monthly Issuance,1997-02-20,Salary account,,
815,56,Monthly Issuance,1997-02-20,NRI account,,
816,52,Monthly Issuance,1997-02-20,Salary account,,
817,5,Monthly Issuance,1997-02-20,NRI account,,
819,20,Monthly Issuance,1997-02-20,Savings account,,
820,74,Monthly Issuance,1997-02-20,Salary account,,
821,60,Monthly Issuance,1997-02-20,NRI account,,
822,40,Monthly Issuance,1997-02-19,Salary account,,
823,71,Monthly Issuance,1997-02-18,Savings account,,
824,32,Monthly Issuance,1997-02-18,Savings account,,
825,19,Monthly Issuance,1997-02-17,Savings account,,
826,44,Monthly Issuance,1997-02-17,Salary account,,
827,36,Monthly Issuance,1997-02-16,Savings account,,
828,1,Monthly Issuance,1997-02-16,Salary account,,
829,59,Monthly Issuance,1997-02-15,Savings account,,
830,74,Monthly Issuance,1997-02-15,Savings account,,
831,44,Monthly Issuance,1997-02-15,Salary account,,
832,42,Monthly Issuance,1997-02-15,Salary account,,
833,31,Monthly Issuance,1997-02-15,NRI account,,
834,3,Monthly Issuance,1997-02-13,Salary account,,
836,46,Monthly Issuance,1997-02-13,Salary account,,
837,46,Monthly Issuance,1997-02-13,Salary account,,
838,47,Monthly Issuance,1997-02-13,Salary account,,
839,16,Monthly Issuance,1997-02-12,Savings account,,
840,70,Monthly Issuance,1997-02-12,Savings account,,
841,1,Monthly Issuance,1997-02-12,Salary account,,
842,62,Monthly Issuance,1997-02-12,Savings account,,
843,6,Monthly Issuance,1997-02-12,Savings account,,
844,53,Monthly Issuance,1997-02-11,Salary account,,
845,14,Monthly Issuance,1997-02-11,Savings account,,
846,72,Monthly Issuance,1997-02-11,NRI account,,
847,2,Monthly Issuance,1997-02-11,Salary account,,
848,31,Monthly Issuance,1997-02-09,Salary account,,
849,1,Monthly Issuance,1997-02-09,Savings account,,
850,25,Monthly Issuance,1997-02-09,Savings account,,
851,15,Monthly Issuance,1997-02-08,Salary account,,
852,57,Monthly Issuance,1997-02-08,Savings account,,
853,1,Monthly Issuance,1997-02-07,Savings account,,
854,62,Monthly Issuance,1997-02-07,Savings account,,
855,1,Monthly Issuance,1997-02-06,Savings account,,
856,2,Monthly Issuance,1997-02-06,Salary account,,
857,77,Monthly Issuance,1997-02-06,Salary account,,
858,52,Monthly Issuance,1997-02-06,Savings account,,
859,13,Monthly Issuance,1997-02-06,NRI account,,
860,1,Monthly Issuance,1997-02-05,NRI account,,
861,22,Monthly Issuance,1997-02-05,NRI account,,
862,64,Weekly Issuance,1997-02-05,NRI account,,
863,71,Monthly Issuance,1997-02-04,Salary account,,
864,72,Monthly Issuance,1997-02-04,NRI account,,
865,17,Monthly Issuance,1997-02-03,NRI account,,
866,9,Monthly Issuance,1997-02-03,Savings account,,
867,60,Monthly Issuance,1997-02-03,NRI account,,
868,1,Monthly Issuance,1997-02-02,Salary account,,
869,16,Monthly Issuance,1997-02-01,NRI account,,
870,70,Monthly Issuance,1997-02-01,Savings account,,
871,1,Monthly Issuance,1997-02-01,Savings account,,
872,27,Monthly Issuance,1997-02-01,NRI account,,
873,73,Monthly Issuance,1997-01-30,Salary account,,
874,56,Weekly Issuance,1997-01-30,NRI account,,
875,63,Monthly Issuance,1997-01-29,Salary account,,
876,4,Monthly Issuance,1997-01-29,Salary account,,
877,1,Monthly Issuance,1997-01-28,Savings account,,
878,52,Monthly Issuance,1997-01-27,Savings account,,
879,9,Monthly Issuance,1997-01-25,NRI account,,
880,26,Monthly Issuance,1997-01-25,Salary account,,
882,9,Monthly Issuance,1997-01-25,Salary account,,
883,1,Monthly Issuance,1997-01-24,Salary account,,
884,2,Monthly Issuance,1997-01-24,Salary account,,
885,1,Monthly Issuance,1997-01-23,Savings account,,
886,1,Monthly Issuance,1997-01-23,Salary account,,
887,1,Monthly Issuance,1997-01-22,Salary account,,
888,54,Monthly Issuance,1997-01-22,Salary account,,
889,43,Monthly Issuance,1997-01-22,NRI account,,
890,14,Monthly Issuance,1997-01-21,NRI account,,
891,34,Monthly Issuance,1997-01-21,Salary account,,
892,70,Monthly Issuance,1997-01-21,Savings account,,
893,53,Monthly Issuance,1997-01-21,Savings account,,
894,46,Monthly Issuance,1997-01-20,Savings account,,
895,24,Monthly Issuance,1997-01-19,Savings account,,
896,3,Monthly Issuance,1997-01-19,Salary account,,
897,38,Monthly Issuance,1997-01-19,Savings account,,
898,71,Monthly Issuance,1997-01-19,Savings account,,
899,72,Monthly Issuance,1997-01-19,Savings account,,
900,48,Monthly Issuance,1997-01-18,Savings account,,
901,60,Monthly Issuance,1997-01-18,NRI account,,
902,74,Monthly Issuance,1997-01-18,NRI account,,
903,47,Monthly Issuance,1997-01-17,Savings account,,
904,1,Monthly Issuance,1997-01-16,NRI account,,
